FkkoCode,FkkoDescription,collection,disposal,placement,processing,transportation,utilization
76711111204,"Лом бетона, железобетона, загрязненного мышьяком и люизитом",0,0,0,0,0,0
76711112203,"Лом бетона с керамической плиткой, загрязненные мышьяком и люизитом",0,0,0,0,0,0
76711113204,"Лом кирпичной кладки, загрязненной мышьяком и люизитом",0,0,0,0,0,0
76711114204,"Отходы теплоизоляции на основе перлита, загрязненной мышьяком и люизитом",0,0,0,0,0,0
76740000000,"Отходы при обезвреживании отходов от сноса и разборки зданий, сооружений объектов по производству химического оружия",0,0,0,0,0,0
76741000000,Отходы дегазации отходов черных металлов при ликвидации объектов по производству химического оружия,0,0,0,0,0,0
76741111324,Осадок ванн дегазации гидроксидом натрия отходов черных металлов при ликвидации объектов по производству люизита и иприта,0,0,0,0,0,0
76747000000,Отходы обезвреживания (детоксикации) сточных вод дегазации отходов черных металлов при ликвидации объектов по производству химического оружия,0,0,0,0,0,0
76747112394,Отходы (осадок) фильтрации обезвреженных сточных вод дегазации отходов черных металлов,0,0,0,0,0,0
76747121614,"Ткань фильтровальная (бельтинг), отработанная при фильтрации обезвреженных сточных вод дегазации отходов черных металлов",0,0,0,0,0,0
76790000000,"Прочие отходы при ликвидации объектов по производству, уничтожению химического оружия",0,0,0,0,0,0
76791111494,"Уголь активированный отработанный из фильтрующе-поглощающих коробок противогазов, загрязненный мышьяком и его соединениями",0,0,0,0,0,0
76800000000,Отходы при ликвидации объектов размещения отходов i - v классов опасности,0,0,0,0,0,0
76810000000,Отходы при ликвидации открытых карт размещения в смеси преимущественно жидких отходов производства и потребления основных химических органических веществ,0,0,0,0,0,0
76812000000,Отходы при ликвидации открытых карт размещения в смеси отходов производств эфиров метилметакрилата и полимеров на их основе,0,0,0,0,0,0
76812111322,"Отходы жидкие открытых карт размещения в смеси отходов производств эфиров метилметакрилата и полимеров на их основе, содержащие метилметакрилат и его производные 55% и более",0,0,0,0,0,0
76812112323,"Отходы жидкие открытых карт размещения в смеси отходов производств эфиров метилметакрилата и полимеров на их основе, содержащие метилметакрилат и его производные менее 55%",0,0,0,0,0,0
76812121332,"Отходы пастообразные открытых карт размещения в смеси отходов производств эфиров метилметакрилата и полимеров на их основе, содержащие метилметакрилат и его производные 55% и более",0,0,0,0,0,0
76812122333,"Отходы пастообразные открытых карт размещения в смеси отходов производств эфиров метилметакрилата и полимеров на их основе, содержащие метилметакрилат и его производные менее 55%",0,0,0,0,0,0
76815000000,"Отходы, извлекаемые из открытых карт размещения в смеси жидких отходов производства и потребления основных химических органических веществ",0,0,0,0,0,0
76815511311,Всплывшие органические вещества открытых карт размещения в смеси жидких отходов производства и потребления основных химических органических веществ,0,0,0,0,0,0
76815521321,"Воды открытых карт размещения в смеси жидких отходов производства и потребления основных химических органических веществ, содержащие преимущественно растворенные и эмульгированные органические вещества",0,0,0,0,0,0
76815531331,"Донный осадок открытых карт размещения в смеси жидких отходов производства основных химических органических веществ, отходов потребления химических продуктов",0,0,0,0,0,0
76821000000,Отходы при ликвидации сооружений для глубинного захоронения жидких отходов химических производств,0,0,0,0,0,0
76821512333,Осадок осветления смеси жидких отходов производств химических органических веществ при ликвидации прудов-накопителей полигонов глубинного захоронения жидких отходов химических производств,0,0,0,0,0,0
76821522203,"Песчаный грунт, загрязненный органическими веществами, при ликвидации прудов-накопителей полигонов глубинного захоронения жидких отходов химических производств",0,0,0,0,0,0
76831000000,Отходы при ликвидации объектов хранения отходов целлюлозно-бумажного производства,0,0,0,0,0,0
76831511334,"Отходы ликвидации открытых карт хранения осадка реагентной очистки сточных вод целлюлозно-бумажного производства, содержащие преимущественно оксиды кремния, алюминия и железа",0,0,0,0,0,0
78000000000,"Отходы при инвентаризации объектов хранения отходов, выведенных из эксплуатации не законсервированных, в том числе объектов накопленного вреда",0,0,0,0,0,0
78310000000,Отходы при инвентаризации объектов хранения отходов химических производств,0,0,0,0,0,0
78312241394,Отходы при хранении в смеси отходов производств фосфорной кислоты и фосфорных удобрений с преимущественным содержанием сульфата кальция,0,0,0,0,0,0
78350000000,Отходы при инвентаризации объектов размещения отходов металлургических производств,0,0,0,0,0,0
78351121205,Шлаки доменные лежалые,0,0,0,0,0,0
78355951402,Отходы при хранении в смеси отходов производства кобальта из никелькобальтовых руд,0,0,0,0,0,0
78610000000,"Отходы при инвентаризации объектов хранения отходов производства электроэнергии, пара",0,0,0,0,0,0
78612311394,"Донный осадок открытых карт хранения в смеси отходов очистки котельно-теплового оборудования, гальванических производств и отходов нефтепродуктов, содержащий преимущественно диоксид кремния",0,0,0,0,0,0
80000000000,Отходы строительства и ремонта,0,0,0,0,0,0
81000000000,"Отходы подготовки строительного участка, разборки и сноса зданий",0,0,0,0,0,0
81110000000,Отходы грунта при проведении земляных работ,0,0,0,0,0,0
81110001495,"Грунт, образовавшийся при проведении землеройных работ, не загрязненный опасными веществами",0,0,0,0,0,0
81111000000,Отходы грунта при проведении открытых земляных работ,0,0,0,0,0,0
81111111494,Отходы грунта при проведении открытых земляных работ малоопасные,1,1,1,1,1,0
81111112495,Отходы грунта при проведении открытых земляных работ практически неопасные,0,0,0,0,0,0
81111221405,Отходы торфа при проведении открытых земляных работ,0,0,0,0,0,0
81111531404,"Грунт насыпной, загрязненный отходами строительных материалов",0,0,0,0,0,0
81112000000,Отходы грунта при проведении подземных земляных работ,0,0,0,0,0,0
81112211394,"Растворы буровые глинистые на водной основе при горизонтальном, наклонно-направленном бурении при строительстве подземных сооружений",0,0,0,0,0,0
81112311394,"Шламы буровые при горизонтальном, наклонно-направленном бурении с применением бурового раствора глинистого на водной основе малоопасные",0,0,0,0,0,0
81112312395,"Шламы буровые при горизонтальном, наклонно-направленном бурении с применением бурового раствора глинистого на водной основе практически неопасные",0,0,0,0,0,0
81113000000,Отходы грунта при проведении подводных земляных работ,0,0,0,0,0,0
81113111205,Отходы (грунты) дноочистительных работ на водных объектах обезвоженные практически неопасные,0,0,0,0,0,0
81200000000,Отходы от сноса и разборки зданий,0,0,0,0,0,0
81210101724,Древесные отходы от сноса и разборки зданий,1,1,1,1,1,0
81220101205,Лом кирпичной кладки от сноса и разборки зданий,0,0,0,0,0,0
81290101724,Мусор от сноса и разборки зданий несортированный,1,1,1,1,1,0
81291111203,"Мусор от сноса и разборки производственных зданий, загрязненных соединениями свинца",0,0,0,0,0,0
81291112203,"Мусор от сноса и разборки производственных зданий, загрязненных ртутью и ее соединениями",0,0,0,0,0,0
81900000000,Прочие отходы подготовки строительного участка,0,0,0,0,0,0
81910001495,Отходы песка незагрязненные,0,0,0,0,0,0
81910003215,Отходы строительного щебня незагрязненные,0,0,0,0,0,0
81991111704,"Отходы подготовки строительного участка, содержащие преимущественно древесину, бетон, железо",0,0,0,0,0,0
82000000000,"Отходы строительства здании, сооружений",0,0,0,0,0,0
82100000000,Отходы строительных материалов на основе природного камня,0,0,0,0,0,0
82110101215,"Лом бортовых камней, брусчатки, булыжных камней и прочие отходы изделий из природного камня",0,0,0,0,0,0
82121111205,"Отходы резки, пиления, обработки блоков из натурального мрамора",0,0,0,0,0,0
82150000000,Отходы песчано-гравийных смесей,0,0,0,0,0,0
82151111405,Отходы песчано-гравийной смеси незагрязненные,0,0,0,0,0,0
82200000000,"Отходы строительных материалов на основе цемента, бетона и строительных растворов",0,0,0,0,0,0
82202112495,Отходы (остатки) сухой бетонной смеси практически неопасные,0,0,0,0,0,0
82210101215,Отходы цемента в кусковой форме,0,0,0,0,0,0
82213111204,Отходы плиточного клея на основе цемента затвердевшего малоопасные,0,0,0,0,0,0
82217111514,Отходы изделий из асбоцемента при ремонте инженерных коммуникаций,0,0,0,0,0,0
82220101215,"Лом бетонных изделий, отходы бетона в кусковой форме",0,0,0,0,0,0
82221111204,Лом бетона при строительстве и ремонте производственных зданий и сооружений,1,1,1,1,1,0
82223111204,"Отходы бетона, загрязненные нефтью или нефтепродуктами в количестве не более 15%",0,0,0,0,0,0
82230101215,"Лом железобетонных изделий, отходы железобетона в кусковой форме",0,0,0,0,0,0
82233111204,"Отходы железобетона, загрязненные нефтью или нефтепродуктами в количестве не более 15%",0,0,0,0,0,0
82240101214,Отходы затвердевшего строительного раствора в кусковой форме,1,1,1,1,1,0
82291111204,"Лом бетонных, железобетонных изделий в смеси при демонтаже строительных конструкций",1,1,1,1,1,0
82300000000,Отходы керамических строительных материалов,0,0,0,0,0,0
82310101215,Лом строительного кирпича незагрязненный,0,0,0,0,0,0
82320101215,"Лом черепицы, керамики незагрязненный",0,0,0,0,0,0
82331111504,"Отходы труб керамических при замене, ремонте инженерных коммуникаций",0,0,0,0,0,0
82400000000,Отходы строительных материалов на основе минеральных вяжущих веществ,0,0,0,0,0,0
82410000000,"Отходы строительных материалов на гипсовой основе (панели и плиты для перегородок, гипсокартонные листы, вент-блоки)",0,0,0,0,0,0
82411001204,Обрезь и лом гипсокартонных листов,1,1,1,1,1,0
82411002204,Лом пазогребневых плит незагрязненный,1,1,1,1,1,0
82419111205,Отходы гипса при ремонтно-строительных работах,0,0,0,0,0,0
82420000000,Отходы строительных силикатных материалов,0,0,0,0,0,0
82421111205,"Лом силикатных кирпичей, камней, блоков при ремонтно-строительных работах",0,0,0,0,0,0
82430000000,"Отходы строительных материалов на основе извести (известково-песчаные, известково-шлаковые и известково-зольные материалы)",0,0,0,0,0,0
82431121214,Отходы извести гашеной в кусковой форме при ремонтно-строительных работах,0,0,0,0,0,0
82441111214,Отходы мела в кусковой форме при ремонтно-строительных работах,0,0,0,0,0,0
82451111205,Отходы бентонитовой глины при ремонтно-строительных работах,0,0,0,0,0,0
82490000000,Прочие отходы строительных материалов на основе минеральных вяжущих веществ,0,0,0,0,0,0
82490001294,Отходы шпатлевки,1,1,1,1,1,0
82491000000,Отходы затвердевших строительных смесей прочих,0,0,0,0,0,0
82491111204,Отходы штукатурки затвердевшей малоопасные,0,0,0,0,0,0
82531511204,"Лом и отходы минераловолокнистых потолочных плит на основе перлита, пригодные для утилизации",0,0,0,0,0,0
82600000000,Отходы рулонных кровельных и гидроизоляционных материалов,0,0,0,0,0,0
82610000000,"Отходы битумных, дегтевых, дегтебитумных, битумополимерных, резино-дегтевых и битумных безосновных материалов",0,0,0,0,0,0
82611111203,Отходы битума нефтяного строительного,0,0,0,0,0,0
82611131713,Отходы битумной изоляции трубопроводов,1,1,1,1,1,0
82611311313,Отходы пропитки битумной для упрочнения асфальтобетонного покрытия,0,0,0,0,0,0
82614131714,Отходы битумно-полимерной изоляции трубопроводов,1,1,1,1,1,0
82614311313,Отходы пропитки битумно-полимерной для упрочнения асфальтобетонного покрытия,0,0,0,0,0,0
82620000000,"Отходы строительных материалов на основе картона (рубероид, пергамин, толь) незагрязненные",0,0,0,0,0,0
82621001514,Отходы рубероида,1,1,1,1,1,0
82622001514,Отходы толи,1,1,1,1,1,0
82630000000,Отходы строительных материалов на стеклооснове,0,0,0,0,0,0
82631011204,Отходы изопласта незагрязненные,1,1,1,1,1,0
82632111204,Отходы строительных материалов на основе стеклоизола незагрязненные,0,0,0,0,0,0
82634111204,Отходы гидроизоляционных материалов на основе стекловолокна и синтетического каучука,0,0,0,0,0,0
82700000000,"Отходы строительных материалов на основе пластмасс и полимеров, не вошедшие в блок 4",0,0,0,0,0,0
82710000000,"Отходы линолеумов, полимерных плиток",0,0,0,0,0,0
82710001514,Отходы линолеума незагрязненные,1,1,1,1,1,0
82720000000,Отходы полимерных кровельных материалов,0,0,0,0,0,0
82731111504,"Отходы труб полимерных при замене, ремонте инженерных коммуникаций",1,1,1,1,1,0
82740000000,Отходы полимерных антикоррозионных покрытий,0,0,0,0,0,0
82742311714,Отходы полимерного антикоррозийного рулонного покрытия для защиты трубопроводов,0,0,0,0,0,0
82790000000,Отходы строительных материалов на основе пластмасс и полимеров прочие,0,0,0,0,0,0
82799001724,"Смесь незагрязненных строительных материалов на основе полимеров, содержащая поливинилхлорид",1,1,1,1,1,0
82900000000,"Прочие отходы строительства и ремонта зданий, сооружений",0,0,0,0,0,0
82913111205,"Отходы опалубки деревянной, загрязненной бетоном",0,0,0,0,0,0
82913211624,Отходы древесные при демонтаже временных дорожных покрытий,0,0,0,0,0,0
82915111624,"Отходы дублированных текстильных материалов для строительства, загрязненных цементом, бетоном, строительным раствором",0,0,0,0,0,0
82917111714,Отходы кровельных и изоляционных материалов в смеси при ремонте кровли зданий и сооружений,0,0,0,0,0,0
82918111424,Пыль полиуретана при резке панелей с полиуретановым утеплителем,0,0,0,0,0,0
82924000000,"Отходы при ремонте элементов систем водо- и газопроводов, канализационных сетей",0,0,0,0,0,0
82924111405,Отходы зачистки тепловых камер и непроходных каналов при ремонте теплотрасс,0,0,0,0,0,0
83000000000,"Отходы при демонтаже, ремонте автодорожных покрытий",0,0,0,0,0,0
83010001715,Лом дорожного полотна автомобильных дорог (кроме отходов битума и асфальтовых покрытий),0,0,0,0,0,0
83020001714,Лом асфальтовых и асфальтобетонных покрытий,1,1,1,1,1,0
84000000000,"Отходы при демонтаже, ремонте железнодорожного путевого хозяйства",0,0,0,0,0,0
84100000000,Шпалы железнодорожные отработанные,0,0,0,0,0,0
84100001513,"Шпалы железнодорожные деревянные, пропитанные антисептическими средствами, отработанные",1,1,1,1,1,0
84111111514,"Шпалы железнодорожные деревянные, пропитанные масляным антисептиком, отработанные",0,0,0,0,0,0
84121111524,Шпалы железнодорожные железобетонные отработанные,0,0,0,0,0,0
84121112525,Шпалы железнодорожные железобетонные отработанные практически неопасные,0,0,0,0,0,0
84200000000,"Отходы балласта, грунта, образовавшиеся при ремонте железнодорожных путей, загрязненные нефтепродуктами",0,0,0,0,0,0
84210000000,Отходы балласта при зачистке железнодорожных путей,0,0,0,0,0,0
84210101213,"Балласт из щебня, загрязненный нефтепродуктами (содержание нефтепродуктов 15% и более)",1,1,1,1,1,0
84210102214,"Балласт из щебня, загрязненный нефтепродуктами (содержание нефтепродуктов менее 15%)",1,1,1,1,1,0
84219000000,Балласт из прочих материалов загрязненный,0,0,0,0,0,0
84220000000,"Отходы грунта, снятого при ремонте железнодорожного полотна",0,0,0,0,0,0
84220101493,"Отходы грунта, снятого при ремонте железнодорожного полотна, загрязненного нефтепродуктами, умеренно опасные",1,1,1,1,1,0
84220102494,"Отходы грунта, снятого при ремонте железнодорожного полотна, загрязненного нефтепродуктами, малоопасные",1,1,1,1,1,0
84900000000,"Прочие отходы при демонтаже, ремонте железнодорожного путевого хозяйства",0,0,0,0,0,0
84921112205,Отходы древесные от замены железнодорожных шпал,0,0,0,0,0,0
88235111214,"Отходы и лом диабазовой плитки, загрязненной кремнийорганическими соединениями",0,0,0,0,0,0
88510000000,Отходы строительства и ремонта радиационно-опасных объектов,0,0,0,0,0,0
88511111614,Отходы изделий из древесины при проведении строительных и ремонтных работ на радиационно-опасных объектах,0,0,0,0,0,0
88512111723,Отходы изделий из цветных металлов в смеси с преимущественным содержанием меди при проведении строительных и ремонтных работ на радиационно-опасных объектах,0,0,0,0,0,0
88512211724,Отходы изделий из черных металлов в смеси при проведении строительных и ремонтных работ на радиационно-опасных объектах,0,0,0,0,0,0
88512311504,Отходы тары из черных металлов при проведении ремонтных и строительных работ на радиационно-опасных объектах,0,0,0,0,0,0
88513111514,Отходы минеральной ваты при проведении строительных и ремонтных работ на радиационно-опасных объектах,0,0,0,0,0,0
88513121524,Отходы рулонных кровельных и гидроизоляционных материалов при проведении работ на радиационно-опасных объектах,0,0,0,0,0,0
88518111724,"Мусор строительный, содержащий преимущественно неметаллические минеральные строительные материалы, при проведении строительных и ремонтных работ на радиационно-опасных объектах",0,0,0,0,0,0
89000000000,Прочие отходы строительства и ремонта,0,0,0,0,0,0
89000001724,Отходы (мусор) от строительных и ремонтных работ,1,1,1,1,1,0
89000002494,"Отходы (остатки) песчано-гравийной смеси при строительных, ремонтных работах",1,1,1,1,1,0
89000003214,"Отходы щебня, загрязненного нефтепродуктами, при ремонте, замене щебеночного покрытия (содержание нефтепродуктов менее 15%)",1,1,1,1,1,0
89001111725,"Мусор от строительных и ремонтных работ, содержащий материалы, изделия, отходы которых отнесены к v классу опасности",0,0,0,0,0,0
89003121724,"Отходы строительных материалов на основе полипропилена, стекловолокна и целлюлозы в смеси при строительных и ремонтных работах",0,0,0,0,0,0
89100000000,"Отходы инструментов, загрязненных при строительных и ремонтных работах",0,0,0,0,0,0
89110000000,"Инструменты, загрязненные штукатурными, лакокрасочными материалами",0,0,0,0,0,0
89111000000,Инструменты лакокрасочные загрязненные,0,0,0,0,0,0
89111001523,"Инструменты лакокрасочные (кисти, валики), загрязненные лакокрасочными материалами (в количестве 5% и более)",1,1,1,1,1,0
89111002524,"Инструменты лакокрасочные (кисти, валики), загрязненные лакокрасочными материалами (в количестве менее 5%)",1,1,1,1,1,0
89111111524,"Пневмораспылители, отработанные при окрасочных работах (содержание лакокрасочных материалов менее 5%)",0,0,0,0,0,0
89112000000,"Инструменты для кладочных, штукатурных работ загрязненные",0,0,0,0,0,0
89112001524,"Шпатели отработанные, загрязненные штукатурными материалами",1,1,1,1,1,0
89200000000,"Обтирочный материал, загрязненный при строительных и ремонтных работах",0,0,0,0,0,0
89201000000,"Обтирочный материал, загрязненный лакокрасочными материалами на основе сложных полиэфиров",0,0,0,0,0,0
89201101604,"Обтирочный материал, загрязненный лакокрасочными материалами на основе алкидных смол",0,0,0,0,0,0
89211000000,"Обтирочный материал, загрязненный прочими лакокрасочными материалами",0,0,0,0,0,0
89211001603,"Обтирочный материал, загрязненный лакокрасочными материалами (в количестве 5% и более)",1,1,1,1,1,0
89211002604,"Обтирочный материал, загрязненный лакокрасочными материалами в количестве менее 5%)",1,1,1,1,1,0
89321111423,"Пыль шлифовки загрунтованных поверхностей, содержащая алкидные, меламиновые смолы",0,0,0,0,0,0
90000000000,"Отходы при выполнении прочих видов деятельности, не вошедшие в блоки 1 - 3, 6 - 8",0,0,0,0,0,0
91000000000,Отходы обслуживания и ремонта машин и оборудования,0,0,0,0,0,0
91100000000,"Отходы эксплуатации и обслуживания оборудования для транспортирования, хранения и обработки нефти и нефтепродуктов",0,0,0,0,0,0
91110000000,"Отходы эксплуатации машин для транспортирования нефти и нефтепродуктов, обслуживания оборудования и устройств морских и речных судов для предотвращения загрязнения нефтью",0,0,0,0,0,0
91110001313,Воды подсланевые и/или льяльные с содержанием нефти и нефтепродуктов 15% и более,1,1,1,1,1,0
91110002314,Воды подсланевые и/или льяльные с содержанием нефти и нефтепродуктов менее 15%,1,1,1,1,1,0
91115000000,Отходы обслуживания оборудования и устройств морских и речных судов для предотвращения загрязнения нефтью,0,0,0,0,0,0
91115111313,"Отходы при мойке и зачистке сборных танков для нефтесодержащих вод морских и речных судов, содержащие нефть и/или нефтепродукты 15% и более",0,0,0,0,0,0
91120000000,"Отходы обслуживания оборудования для транспортирования, хранения и обработки нефти и нефтепродуктов",0,0,0,0,0,0
91120001393,Шлам очистки танков нефтеналивных судов,1,1,1,1,1,0
91120002393,Шлам очистки емкостей и трубопроводов от нефти и нефтепродуктов,1,1,1,1,1,0
91120003394,"Отходы от зачистки оборудования для транспортирования, хранения и подготовки нефти и нефтепродуктов малоопасные",0,0,0,0,0,0
91120005334,Отходы от зачистки оборудования для транспортирования и/или хранения нефтепродуктов (содержание нефтепродуктов менее 15%),0,0,0,0,0,0
91120011393,"Отходы от зачистки оборудования для транспортирования, хранения и подготовки газа, газового конденсата и нефтегазоконденсатной смеси",0,0,0,0,0,0
91120061313,Воды от промывки оборудования для транспортирования и хранения нефти и/или нефтепродуктов (содержание нефтепродуктов 15% и более),1,1,1,1,1,0
91120062314,Воды от промывки оборудования для транспортирования и хранения нефти и/или нефтепродуктов (содержание нефтепродуктов менее 15%),1,1,1,1,1,0
91120111314,Подтоварная вода резервуаров хранения нефти и нефтепродуктов с содержанием нефти и нефтепродуктов менее 15%,1,1,1,1,1,0
91120112303,Подтоварная вода резервуаров хранения нефти и нефтепродуктов с содержанием нефти и нефтепродуктов 15% и более,1,1,1,1,1,0
91120511393,"Шлам очистки емкостей и трубопроводов от нефти и нефтепродуктов, извлеченный из открытого хранилища",1,1,1,1,1,0
91121001313,Смесь нефтепродуктов обводненная при зачистке маслосборника системы распределения масла,1,1,1,1,1,0
91127211394,Отходы зачистки и промывки газоперекачивающих агрегатов,1,1,1,1,1,0
91128111523,Фильтры очистки жидкого топлива при заправке транспортных средств отработанные (содержание нефтепродуктов 15% и более),1,1,1,1,1,0
91128112524,Фильтры очистки жидкого топлива при заправке транспортных средств отработанные (содержание нефтепродуктов менее 15%),0,0,0,0,0,0
91128212524,"Фильтры дыхательного клапана, отработанные при хранении нефти и/или нефтепродуктов",0,0,0,0,0,0
91128732524,Фильтрующие элементы (патроны) фильтр-сепаратора для очистки природного газа отработанные,0,0,0,0,0,0
91129111524,"Понтоны резервуаров полимерные, загрязненные нефтепродуктами (содержание нефтепродуктов менее 15%)",0,0,0,0,0,0
91129511494,Твердые остатки термической обработки деталей нефтяного оборудования в печах обжига,0,0,0,0,0,0
91200000000,Отходы обслуживания и ремонта печей и печного оборудования,0,0,0,0,0,0
91210000000,Отходы огнеупорных материалов от ремонта печей и печного оборудования,0,0,0,0,0,0
91210200000,Отходы обмуровок котлов,0,0,0,0,0,0
91210221214,Лом обмуровки паровых котлов,0,0,0,0,0,0
91210700000,Лом футеровок печей и печного оборудования производств неметаллов,0,0,0,0,0,0
91210731204,Лом графитовой футеровки печей и печного оборудования производства кремния,0,0,0,0,0,0
91210732204,Лом графитовой футеровки печей и печного оборудования производства углеродных волокон,0,0,0,0,0,0
91210741204,Лом прочих футеровок печей и печного оборудования производства кремния,0,0,0,0,0,0
91210900000,Лом футеровок печей и печного оборудования производства черных металлов и изделий из них,0,0,0,0,0,0
91210911204,Лом футеровок печей и печного оборудования производства черных металлов,0,0,0,0,0,0
91210914204,Лом периклазовой (высокомагнезиальной) футеровки печей и печного оборудования производства черных металлов,0,0,0,0,0,0
91210915204,Лом футеровки печей выплавки ферросплавов,0,0,0,0,0,0
91210916204,Лом футеровки печей обжига сырья для производства ферросплавов,0,0,0,0,0,0
91210921205,Лом футеровок печей и печного оборудования электрометаллургических производств черных металлов,0,0,0,0,0,0
91210961204,Лом футеровок печей и печного оборудования производства изделий из черных металлов,0,0,0,0,0,0
91210981204,Лом футеровок печного оборудования для спекания порошков черных металлов,0,0,0,0,0,0
91211000000,Лом футеровок алюминиевого производства,0,0,0,0,0,0
91211001214,Лом футеровки миксеров алюминиевого производства,0,0,0,0,0,0
91211002214,Лом футеровки пламенных печей и печей переплава алюминиевого производства,0,0,0,0,0,0
91211003214,Лом футеровки разливочных и вакуумных ковшей алюминиевого производства,0,0,0,0,0,0
91211004214,Лом кирпичной футеровки алюминиевых электролизеров,0,0,0,0,0,0
91211005214,Лом угольной футеровки алюминиевых электролизеров,0,0,0,0,0,0
91211006214,Лом карбидно-кремниевой футеровки алюминиевых электролизеров,0,0,0,0,0,0
91211200000,"Лом футеровок печей и печного оборудования производства свинца, цинка, олова и изделий из них",0,0,0,0,0,0
91211216204,Лом футеровок печей и печного оборудования производства свинца и свинцовых сплавов из вторичного сырья,0,0,0,0,0,0
91211231214,Лом футеровки печей обжига сульфидного цинкового концентрата и/или печей вельцевания цинксодержащего сырья,0,0,0,0,0,0
91211400000,"Лом футеровок печей и печного оборудования производства меди, никеля и кобальта",0,0,0,0,0,0
91211411204,Лом футеровки печей и печного оборудования производства черновой меди,0,0,0,0,0,0
91211431204,Лом футеровок печей и печного оборудования производства никелевого штейна и никеля,0,0,0,0,0,0
91211471204,Лом футеровки печей и печного оборудования производства медных катодов,0,0,0,0,0,0
91211700000,"Лом футеровок печей и печного оборудования производства драгоценных металлов (серебра, золота, сплавов драгоценных металлов и т.д.)",0,0,0,0,0,0
91211711203,Лом футеровок печей и печного оборудования аффинажного производства,0,0,0,0,0,0
91211911204,"Лом футеровок печей и печного оборудования производства титана, титановых изделий и ферротитана",0,0,0,0,0,0
91212100000,Лом футеровок печей и печного оборудования при литье металлов,0,0,0,0,0,0
91212111204,Лом футеровок печей плавки черных и цветных металлов,0,0,0,0,0,0
91212114205,Лом футеровок печей и печного оборудования литья черных и цветных металлов,0,0,0,0,0,0
91212121204,Лом асбестовых футеровок печей и печного оборудования плавки черных и цветных металлов,0,0,0,0,0,0
91212221204,"Лом асбестовых футеровок печей и печного оборудования производства изделий из черных и цветных металлов, связанного с предварительным нагревом заготовок",0,0,0,0,0,0
91212311204,Лом футеровки печей и печного оборудования литья армированной хлористомедной электродной ленты,0,0,0,0,0,0
91214000000,Лом футеровок печей и печного оборудования производства минеральной неорганической продукции,0,0,0,0,0,0
91214200000,Лом футеровок печей и печного оборудования производства изделий огнеупорных,0,0,0,0,0,0
91214211204,Лом футеровок печей и печного оборудования производства огнеупорных изделий и материалов,0,0,0,0,0,0
91214311204,Лом футеровок печей и печного оборудования производства керамических изделий и материалов,0,0,0,0,0,0
91214500000,"Лом футеровок печей и печного оборудования производства цемента, извести, гипса",0,0,0,0,0,0
91214511204,Лом футеровок печей и печного оборудования производства цементного клинкера,0,0,0,0,0,0
91214541204,Лом футеровок печей и печного оборудования производства негашеной извести,0,0,0,0,0,0
91214611204,Лом футеровок печей и печного оборудования производства теплоизоляционных материалов на основе минерального волокна,0,0,0,0,0,0
